Section Index,Slip Rate (m/yr),Slip Rate Standard Deviation (m/yr)
741,0.0022050000000000004,0.0010513
742,0.012554999999999998,8.3962E-4
743,0.012554999999999998,8.3962E-4
744,0.005445,9.780400000000001E-4
745,0.005445,9.780400000000001E-4
746,0.009135,0.001198
747,0.006525,0.0011153
748,0.006525,0.0011153
749,0.006615,0.0010538000000000001
750,0.0031275,5.8184E-4
751,0.0028575,5.3056E-4
752,0.0025875,4.7928E-4
753,0.0022275000000000003,4.7189E-4
754,0.0018675,4.6451E-4
755,0.0018675,4.6451E-4
756,0.0018675,4.6451E-4
757,0.0012150000000000002,0.0010489
758,0.0012150000000000002,0.0010489
759,0.0030150000000000003,0.0011832000000000001
760,0.0035550000000000004,0.0012688999999999999
761,0.0035550000000000004,0.0012688999999999999
762,0.004365,0.0010509
763,0.004365,0.0010509
764,0.0010575,4.8538E-4
765,0.001935,4.5864E-4
766,0.0022724999999999998,4.6277000000000004E-4
767,0.00153,4.9297E-4
768,0.0014625000000000003,5.1953E-4
769,0.0015525000000000003,6.1712E-4
770,0.0018000000000000002,6.634900000000001E-4
771,0.0018900000000000004,6.4003E-4
772,0.00216,6.459300000000001E-4
773,0.0020025,6.943200000000001E-4
774,3.87E-4,1.5655E-4
775,4.1400000000000003E-4,1.5647E-4
776,3.9600000000000003E-4,1.5706999999999999E-4
777,0.0027,0.0010102
778,0.0027,0.0010102
779,0.0027,0.0010102
780,0.0027,0.0010102
781,0.0027,0.0010102
782,0.0027,0.0010102
783,4.5000000000000004E-4,2.2704E-4
784,4.5000000000000004E-4,2.2704E-4
785,4.5000000000000004E-4,2.2704E-4
786,4.5000000000000004E-4,2.2704E-4
787,0.0018225,6.8327E-4
788,0.00288,0.0011034
789,0.0011250000000000001,9.7095E-4
790,0.001755,8.8672E-4
791,0.001485,7.296700000000001E-4
792,0.001665,8.3705E-4
793,0.001935,0.0010040000000000001
794,0.00123453,4.1723E-4
795,0.00161253,4.4126E-4
796,0.0013725,4.3275999999999997E-4
797,0.0013725,4.1188000000000005E-4
798,0.00144,4.0434E-4
799,4.95E-4,4.0297E-4
800,4.0500000000000003E-4,3.9661000000000004E-4
801,3.375E-4,4.0083E-4
802,2.475E-4,4.0571000000000004E-4
803,3.825E-4,4.0838999999999996E-4
804,3.825E-4,3.9714E-4
805,0.001521,8.4917E-4
806,0.001341,7.3091E-4
807,8.325E-4,5.6769E-4
808,0.00108,5.6554E-4
809,9.224999999999999E-4,5.8397E-4
810,7.575030000000001E-4,5.6676E-4
811,5.4E-4,5.391899999999999E-4
812,5.92497E-4,5.9929E-4
813,7.537500000000001E-4,6.796100000000001E-4
814,5.355E-4,1.3289E-4
815,5.879969999999999E-4,1.4635E-4
816,6.21E-4,1.4984000000000002E-4
817,7.425E-4,4.3947E-4
818,7.9875E-4,4.2017E-4
819,8.325E-4,4.2771E-4
820,7.875E-4,4.4446000000000004E-4
821,5.67E-4,2.2881000000000003E-4
822,6.57E-4,2.3685E-4
823,6.75E-4,9.406400000000001E-4
824,6.75E-4,9.406400000000001E-4
825,8.775E-4,6.5729E-4
826,9.3753E-4,6.7828E-4
827,9.675E-4,6.8877E-4
828,4.5000000000000004E-4,5.9287E-4
829,5.175000000000001E-4,5.996399999999999E-4
830,5.625000000000001E-4,6.2056E-4
831,5.850000000000001E-4,6.0578E-4
832,7.875E-4,6.5751E-4
833,7.087500000000001E-4,6.6916E-4
834,0.0026550000000000002,0.0010590999999999999
835,0.0032400000000000003,9.045E-4
836,3.15E-4,1.2628000000000002E-4
837,3.15E-4,1.2628000000000002E-4
838,3.15E-4,1.2628000000000002E-4
839,3.15E-4,1.2628000000000002E-4
840,3.15E-4,1.2628000000000002E-4
841,0.00100683,2.1737999999999998E-4
842,0.0033075,4.809E-4
843,0.0031275,4.9326E-4
844,0.0027225,5.154300000000001E-4
845,0.0024325,5.007000000000001E-4
846,0.0024325,5.007000000000001E-4
847,0.0023275,4.6400000000000006E-4
848,0.0023275,4.6400000000000006E-4
849,4.23E-4,1.5795000000000002E-4
850,4.23E-4,1.5795000000000002E-4
851,6.975000000000001E-4,6.916400000000001E-4
852,6.975000000000001E-4,6.916400000000001E-4
853,6.975000000000001E-4,6.916400000000001E-4
854,0.001665,9.5068E-4
855,0.001665,9.5068E-4
856,4.95E-4,8.3217E-4
857,6.75E-4,8.8574E-4
858,7.65E-4,9.125299999999999E-4
859,4.95E-4,0.0012683
860,7.2E-4,0.0011361000000000001
861,8.55E-4,0.0010505
862,8.55E-4,0.0011948000000000002
863,8.55E-4,0.0011948000000000002
864,4.95E-4,0.0011388000000000001
865,5.850000000000001E-4,7.482799999999999E-4
866,7.94997E-4,9.9992E-4
867,0.0012150000000000002,0.0010209
868,9.000000000000001E-4,9.9109E-4
869,0.0013950000000000002,0.0012067000000000002
870,0.0032625,7.222499999999999E-4
871,0.0037125,7.2756E-4
872,0.004635,7.204000000000001E-4
873,0.005265000000000001,7.0205E-4
874,0.004353750000000001,7.1582E-4
875,2.9250000000000006E-4,5.831100000000001E-4
876,2.9250000000000006E-4,5.831100000000001E-4
877,4.4250300000000007E-4,5.9285E-4
878,5.175000000000001E-4,5.9772E-4
879,5.175000000000001E-4,5.9772E-4
880,3.15E-4,8.4515E-4
881,1.9125E-4,6.7855E-4
882,1.9125E-4,6.466800000000001E-4
883,2.2500000000000002E-4,6.9377E-4
884,3.15E-4,8.074E-4
885,0.00430875,8.3348E-4
886,0.005355,9.385E-4
887,0.006165,9.3767E-4
888,0.0027,7.602E-4
889,0.0027,7.602E-4
890,0.0027,7.602E-4
891,0.0027,7.602E-4
892,0.0027,7.602E-4
893,0.0027,7.602E-4
894,0.0027,7.602E-4
895,0.0027,7.602E-4
896,0.0027,7.602E-4
897,0.0027,7.602E-4
898,0.0027,7.602E-4
899,0.0027,7.602E-4
900,0.0027,7.602E-4
901,0.0047025,5.0054E-4
902,0.0047025,5.0054E-4
903,0.00612,5.249300000000001E-4
904,0.007537500000000001,5.4933E-4
905,0.007537500000000001,5.4933E-4
906,0.009292499999999999,5.3252E-4
907,0.009292499999999999,5.3252E-4
908,0.010372500000000002,6.4314E-4
909,0.010372500000000002,6.4314E-4
910,0.0104175,5.8821E-4
911,0.0104175,5.8821E-4
912,0.01026,5.9391E-4
913,0.0101025,5.9962E-4
914,9.314999999999999E-4,2.8211999999999996E-4
915,0.0011474999999999999,2.836E-4
916,0.0011474999999999999,2.836E-4
917,7.695E-4,2.6900000000000003E-4
918,7.875E-4,4.2147E-4
919,7.875E-4,4.2147E-4
920,5.67E-4,2.0987E-4
921,6.93E-4,2.1023E-4
922,0.0012015,3.3049E-4
923,0.0012015,3.3049E-4
924,7.65E-4,8.0889E-4
925,9.450000000000002E-4,8.7769E-4
926,0.0011250000000000001,9.4649E-4
927,0.0010350000000000001,8.257E-4
928,0.0013950000000000002,8.6536E-4
929,4.95E-4,7.4242E-4
930,4.275E-4,6.3464E-4
931,0.0021375,4.8324E-4
932,0.0026775,4.4937E-4
933,3.15E-4,0.001195
934,6.3E-4,0.0012889
935,6.3E-4,0.0012889
936,6.3E-4,0.0013257000000000002
937,6.3E-4,0.0013185
938,6.3E-4,0.0013112
939,5.850000000000001E-4,0.0012293
940,5.850000000000001E-4,0.0012293
941,0.001188,3.3976000000000004E-4
942,0.0012150000000000002,3.2654E-4
943,0.0011205000000000002,3.4294999999999996E-4
944,1.1250000000000001E-4,3.73E-4
945,1.1250000000000001E-4,3.8073E-4
946,1.1250000000000001E-4,3.9618E-4
947,2.475E-4,5.6883E-4
948,3.9600000000000003E-4,6.6264E-4
949,4.95E-4,7.2517E-4
950,0.0015525000000000003,5.8849E-4
951,0.0013365000000000002,5.6412E-4
952,0.00115389,5.722699999999999E-4
953,9.675E-4,6.038700000000001E-4
954,0.0010125000000000002,6.6801E-4
955,9.1125E-4,6.7652E-4
956,0.001935,5.0007E-4
957,0.00216,4.7791E-4
958,0.0023400000000000005,5.1097E-4
959,0.0023175,5.2979E-4
960,0.0026775,5.1693E-4
961,0.00261,4.7798000000000003E-4
962,0.0026325000000000003,4.9426E-4
963,0.00194625,5.015800000000001E-4
964,0.0017775000000000002,5.3013E-4
965,0.0012825,5.5224E-4
966,7.425E-4,5.4733E-4
967,0.0029025,3.5044E-4
968,0.0026775,4.6266000000000005E-4
969,0.0021825,5.2843E-4
970,0.00153,5.6089E-4
971,9.450000000000002E-4,5.5374E-4
972,0.0011925,4.2887E-4
973,0.0014175000000000001,4.5548E-4
974,0.0011774700000000001,4.3066E-4
975,0.0011250000000000001,4.3418E-4
976,0.0011925,4.5012000000000003E-4
977,1.3725E-4,4.8584E-5
978,1.4175E-4,4.8845E-5
979,2.2500000000000002E-4,9.7333E-4
980,9.9E-4,0.0014788
981,8.325E-4,0.00135
982,6.75E-4,0.0012213
983,4.0500000000000003E-4,0.0013269
984,2.7E-4,0.0013797
985,3.15E-4,0.0011845000000000002
986,9.749699999999999E-4,0.0011658
987,7.35003E-4,0.0011982
988,3.15E-4,6.9717E-4
989,3.6E-4,7.3107E-4
990,4.0500000000000003E-4,7.6496E-4
991,4.0500000000000003E-4,9.7088E-4
992,4.0500000000000003E-4,9.076300000000001E-4
993,4.0500000000000003E-4,8.4438E-4
994,2.2500000000000002E-4,6.7592E-4
995,2.8125000000000003E-4,6.320900000000001E-4
996,3.375E-4,5.882600000000001E-4
997,4.95E-4,6.5392E-4
998,3.510000000000001E-4,1.5638E-4
999,4.23E-4,1.5817E-4
1000,3.375E-4,5.183799999999999E-4
1001,3.375E-4,5.183799999999999E-4
1002,0.0010125000000000002,4.998E-4
1003,0.0010125000000000002,4.998E-4
1004,7.425E-4,4.7972E-4
1005,7.425E-4,4.7972E-4
1006,3.7125E-4,6.4098E-4
1007,3.30003E-4,6.1776E-4
1008,2.9250000000000006E-4,6.0795E-4
1009,0.0026325000000000003,8.558400000000001E-4
1010,0.0029250000000000005,8.4462E-4
1011,0.0011850300000000001,7.972000000000001E-4
1012,5.850000000000001E-4,7.1699E-4
1013,2.475E-4,6.2476E-4
1014,7.425E-4,6.389700000000001E-4
1015,9.224999999999999E-4,6.3432E-4
1016,3.825E-4,6.183800000000001E-4
1017,3.15E-4,7.3139E-4
1018,0.0011250000000000001,9.6789E-4
1019,2.9250000000000006E-4,4.2479000000000003E-4
1020,2.9250000000000006E-4,4.1955E-4
1021,4.23E-4,1.5933E-4
1022,4.3499699999999996E-4,1.5597E-4
1023,4.770000000000001E-4,1.4863000000000002E-4
1024,5.085E-4,1.3783E-4
1025,2.97E-4,1.5009E-4
1026,3.6E-4,1.5588E-4
1027,4.4459999999999996E-4,1.5601000000000002E-4
1028,4.0500000000000003E-4,1.5506E-4
1029,4.23E-4,1.5585E-4
1030,0.001305,0.0010608
1031,0.0010350000000000001,9.325599999999999E-4
1032,0.00151497,9.3697E-4
1033,0.0018225,9.2538E-4
1034,0.001485,9.221300000000001E-4
1035,3.510000000000001E-4,1.561E-4
1036,3.510000000000001E-4,1.5879E-4
1037,3.510000000000001E-4,1.5783E-4
1038,9.855E-4,3.479E-4
1039,0.0022275000000000003,3.22E-4
1040,0.0022275000000000003,3.22E-4
1041,0.0020025,3.9215E-4
1042,4.725000000000001E-4,5.824700000000001E-4
1043,5.625000000000001E-4,6.0164E-4
1044,0.0017325,6.4744E-4
1045,0.0016200000000000001,6.339399999999999E-4
1046,0.001755,6.5616E-4
1047,0.00199125,6.8967E-4
1048,0.00230247,7.2905E-4
1049,0.0020295,7.465000000000001E-4
1050,0.0015525000000000003,7.450400000000001E-4
1051,7.875E-4,6.8665E-4
1052,0.0022275000000000003,6.692099999999999E-4
1053,0.00306,5.7453E-4
1054,0.0031725,5.8785E-4
1055,0.00342747,6.1079E-4
1056,0.0036585000000000007,6.255E-4
1057,0.0032625,6.5876E-4
1058,6.75E-4,1.6378E-4
1059,6.75E-4,1.6378E-4
1060,6.75E-4,1.6378E-4
1061,6.75E-4,1.6378E-4
1062,6.75E-4,1.6378E-4
1063,0.0022500000000000003,5.051E-4
1064,0.0022500000000000003,5.051E-4
1065,0.0022500000000000003,5.051E-4
1066,0.0022500000000000003,5.051E-4
1067,0.0022500000000000003,5.051E-4
1068,0.0022500000000000003,5.051E-4
1069,0.0022500000000000003,5.051E-4
1070,0.0022500000000000003,5.051E-4
1071,0.0022500000000000003,5.051E-4
1072,0.0022500000000000003,5.051E-4
1073,0.0022500000000000003,5.051E-4
1074,0.0022500000000000003,5.051E-4
1075,0.0022500000000000003,5.051E-4
1076,4.95E-4,8.8147E-4
1077,4.95E-4,8.8472E-4
1078,4.95E-4,8.879700000000001E-4
1079,2.2500000000000002E-4,8.388E-4
1080,2.2500000000000002E-4,0.0011206
1081,4.0500000000000003E-4,0.0010819
1082,4.0500000000000003E-4,0.0010756
1083,4.0500000000000003E-4,0.0010714
1084,2.2500000000000002E-4,7.305899999999999E-4
1085,2.2500000000000002E-4,7.305899999999999E-4
1086,2.2500000000000002E-4,7.305899999999999E-4
1087,2.2500000000000002E-4,7.305899999999999E-4
1088,2.2500000000000002E-4,7.305899999999999E-4
1089,2.2500000000000002E-4,7.2015E-4
1090,2.2500000000000002E-4,6.9926E-4
1091,0.0011700000000000002,8.0772E-4
1092,0.001305,7.8815E-4
1093,0.0013950000000000002,8.9669E-4
1094,0.0011654999999999999,3.8228000000000003E-4
1095,0.0011654999999999999,3.8228000000000003E-4
1096,0.0019075,4.5240000000000005E-4
1097,0.0019075,4.5240000000000005E-4
1098,1.4175E-4,6.323099999999999E-5
1099,1.4175E-4,6.323099999999999E-5
1100,4.0500000000000003E-4,1.9825000000000002E-4
1101,4.0500000000000003E-4,1.9825000000000002E-4
1102,9.855E-4,2.8412E-4
1103,4.1850000000000004E-4,2.2648E-4
1104,2.7E-4,1.0102E-4
1105,2.7E-4,1.0102E-4
1106,9.000000000000001E-4,2.5255E-4
1107,9.000000000000001E-4,2.5255E-4
1108,9.000000000000001E-4,2.5255E-4
1109,2.7E-4,1.0102E-4
1110,2.7E-4,1.0102E-4
1111,2.7E-4,1.0102E-4
1112,2.7E-4,1.0102E-4
1113,4.5000000000000004E-4,1.7704E-4
1114,4.5000000000000004E-4,1.7704E-4
1115,4.5000000000000004E-4,1.7704E-4
1116,2.5200000000000005E-4,1.1367E-4
1117,2.5200000000000005E-4,1.1367E-4
1118,6.615E-4,2.7772999999999996E-4
1119,3.645E-4,2.8155000000000004E-4
1120,2.835E-4,2.7526E-4
1121,0.00126,9.9822E-4
1122,0.0010350000000000001,9.5474E-4
1123,0.0011549700000000002,0.0010314
1124,0.0011700000000000002,0.0010558000000000002
1125,6.525E-4,5.7737E-4
1126,7.875E-4,5.9197E-4
1127,6.525E-4,5.3003E-4
1128,5.175000000000001E-4,4.6810000000000005E-4
1129,1.35E-4,6.4092E-4
1130,1.35E-4,6.4092E-4
1131,3.15E-4,8.7952E-4
1132,4.0500000000000003E-4,0.0010279
1133,4.275E-4,0.0011006
1134,4.5000000000000004E-4,0.0011734
1135,3.825E-4,0.0010312
1136,3.15E-4,8.8902E-4
1137,4.725000000000001E-4,5.8443E-4
1138,6.075000000000001E-4,5.223900000000001E-4
1139,6.075000000000001E-4,5.223900000000001E-4
1140,0.0030625,6.8952E-4
1141,0.0030625,6.8952E-4
1142,0.0030625,6.8952E-4
1143,0.0034124999999999997,6.916299999999999E-4
1144,0.0034124999999999997,6.916299999999999E-4
1145,0.0034124999999999997,6.916299999999999E-4
1146,0.005215,8.185E-4
1147,0.005215,8.185E-4
1148,6.165000000000001E-4,5.8866E-4
1149,2.9250000000000006E-4,4.855E-4
1150,7.875E-4,6.2862E-4
1151,4.23E-4,1.8553E-4
1152,3.9600000000000003E-4,1.8373E-4
1153,4.1400000000000003E-4,1.8574E-4
1154,4.365E-4,1.5198000000000002E-4
1155,4.1400000000000003E-4,1.5498E-4
1156,3.87E-4,1.5558E-4
1157,6.57E-4,1.5628000000000001E-4
1158,5.94E-4,1.5259E-4
1159,5.78997E-4,1.6344E-4
1160,4.6350000000000004E-4,1.5603E-4
1161,4.95E-4,1.5426E-4
1162,4.770000000000001E-4,1.5631E-4
1163,5.67E-4,1.5999E-4
1164,5.58E-4,1.6088E-4
1165,5.31E-4,1.6149E-4
1166,5.13E-4,1.5639E-4
1167,3.6E-4,1.0102E-4
1168,3.6E-4,1.0102E-4
1169,3.6E-4,1.0102E-4
1170,3.6E-4,1.0102E-4
1171,3.6E-4,1.0102E-4
1172,3.6E-4,1.0102E-4
1173,3.6E-4,1.0102E-4
1174,3.6E-4,1.0102E-4
1175,3.6E-4,1.0102E-4
1176,3.6E-4,1.0102E-4
1177,3.6E-4,1.0102E-4
1178,3.6E-4,1.0102E-4
1179,3.6E-4,1.0102E-4
1180,3.6E-4,1.0102E-4
1181,3.6E-4,1.0102E-4
1182,3.6E-4,1.0102E-4
1183,3.6E-4,1.0102E-4
1184,3.6E-4,1.0102E-4
1185,0.0022949999999999997,9.2908E-4
1186,0.002385,9.108300000000001E-4
1187,0.003285,8.9848E-4
1188,0.002745,9.2827E-4
1189,0.0020850300000000003,9.8415E-4
1190,0.005445,0.0010736
1191,0.00523503,0.0010603000000000001
1192,0.00504,0.0010639
1193,0.00513,9.1433E-4
1194,0.00522,8.9689E-4
1195,0.00541503,8.6775E-4
1196,0.00529497,9.5867E-4
1197,0.00513,9.0976E-4
1198,0.004995,8.7297E-4
1199,0.004455000000000001,9.149500000000001E-4
1200,0.0022275000000000003,5.8888E-4
1201,0.0022275000000000003,5.8888E-4
1202,0.0020925,5.6059E-4
1203,0.0020925,5.6059E-4
1204,0.0015075000000000002,4.8957E-4
1205,0.0015075000000000002,4.8957E-4
1206,7.875E-4,4.2024E-4
1207,7.875E-4,4.2024E-4
1208,0.0027900000000000004,9.8551E-4
1209,0.002745,8.9608E-4
1210,0.00244503,9.066E-4
1211,4.275E-4,1.1037E-4
1212,3.9600000000000003E-4,1.1564000000000001E-4
1213,3.825E-4,1.1933000000000001E-4
1214,3.825E-4,1.1405000000000001E-4
1215,4.0050000000000003E-4,1.0967000000000001E-4
1216,3.735E-4,1.1018E-4
1217,3.465E-4,1.1070000000000001E-4
1218,3.015E-4,1.1147E-4
1219,3.375E-4,1.1184E-4
1220,4.365E-4,1.1974E-4
1221,3.9150000000000003E-4,1.1749E-4
1222,3.9150000000000003E-4,1.1554000000000001E-4
1223,4.0050000000000003E-4,1.133E-4
1224,3.87E-4,1.1278E-4
1225,0.001431,3.3181E-4
1226,0.0013770000000000002,3.0825000000000004E-4
1227,0.0013635,3.1659E-4
1228,0.0013905,3.2683E-4
1229,8.849970000000001E-4,8.1779E-4
1230,7.04997E-4,7.8784E-4
1231,7.875E-4,5.876E-4
1232,7.2E-4,5.8188E-4
1233,6.525E-4,5.3964E-4
1234,0.0018225,6.513900000000001E-4
1235,0.0012825,6.1429E-4
1236,1.8225E-4,6.515E-5
1237,2.2275E-4,6.4178E-5
1238,0.0018000000000000002,5.051E-4
1239,0.0018000000000000002,5.051E-4
1240,0.0018000000000000002,5.051E-4
1241,0.0018000000000000002,5.051E-4
1242,0.0018000000000000002,5.051E-4
1243,0.0018000000000000002,5.051E-4
1244,0.0018000000000000002,5.051E-4
1245,0.0018000000000000002,5.051E-4
1246,0.0018000000000000002,5.051E-4
1247,0.0018000000000000002,5.051E-4
1248,0.0018000000000000002,5.051E-4
1249,0.0018000000000000002,5.051E-4
1250,0.0018000000000000002,5.051E-4
1251,9.000000000000001E-4,2.5255E-4
1252,9.000000000000001E-4,2.5255E-4
1253,9.000000000000001E-4,2.5255E-4
1254,9.000000000000001E-4,2.5255E-4
1255,9.000000000000001E-4,2.5255E-4
1256,9.000000000000001E-4,2.5255E-4
1257,0.00135,2.5255E-4
1258,0.00135,2.5255E-4
1259,0.00135,2.5255E-4
1260,0.00135,2.5255E-4
1261,0.00135,2.5255E-4
1262,0.00135,2.5255E-4
1263,0.00135,2.5255E-4
1264,0.0011025000000000002,5.2614E-4
1265,9.000000000000001E-4,5.4518E-4
1266,7.875E-4,5.7158E-4
1267,8.235E-4,2.7847E-4
1268,6.885000000000001E-4,2.671E-4
1269,6.75E-4,2.7365E-4
1270,6.615E-4,2.8020000000000003E-4
1271,6.885000000000001E-4,2.6921000000000003E-4
1272,6.885000000000001E-4,2.6921000000000003E-4
1273,7.425E-4,2.6981E-4
1274,7.965E-4,2.7041E-4
1275,3.375E-4,4.6871E-4
1276,2.9250000000000006E-4,4.5854E-4
1277,0.0032400000000000003,8.865699999999999E-4
1278,0.0045225000000000005,9.4001E-4
1279,5.625000000000001E-4,5.4662E-4
1280,5.625000000000001E-4,5.4662E-4
1281,4.5000000000000004E-4,5.9257E-4
1282,4.0500000000000003E-4,5.5957E-4
1283,3.87E-4,1.5478E-4
1284,3.87E-4,1.5454000000000002E-4
1285,3.87E-4,1.5754E-4
1286,3.9600000000000003E-4,1.5203E-4
1287,4.23E-4,1.5306E-4
1288,4.0500000000000003E-4,1.5396000000000002E-4
1289,9.675E-4,6.227200000000001E-4
1290,8.775E-4,5.8421E-4
1291,5.625000000000001E-4,4.9472E-4
1292,6.975000000000001E-4,5.352E-4
1293,8.325E-4,5.7197E-4
1294,0.0010575,5.8385E-4
1295,0.001575,8.804300000000001E-4
1296,0.002115,9.683000000000001E-4
1297,0.00261,9.9867E-4
1298,0.002565,9.4117E-4
1299,0.0028350000000000003,0.0013407
1300,9.9E-4,6.460200000000001E-4
1301,4.725000000000001E-4,5.2847E-4
1302,0.0016724700000000001,5.2496E-4
1303,0.00143253,5.0083E-4
1304,0.00135,5.0058E-4
1305,0.001575,2.7781E-4
1306,0.001575,2.7781E-4
1307,0.001575,2.7781E-4
1308,0.001365,2.5255E-4
1309,0.001365,2.5255E-4
1310,3.510000000000001E-4,1.5918E-4
1311,3.69E-4,1.5309E-4
1312,7.425E-4,3.0133E-4
1313,7.425E-4,3.0133E-4
1314,2.0250000000000002E-4,4.6571000000000004E-4
1315,3.375E-4,4.5795000000000005E-4
1316,3.22497E-4,4.4435000000000004E-4
1317,4.0500000000000003E-4,7.3968E-4
1318,4.0500000000000003E-4,7.3968E-4
1319,3.645E-4,2.9092E-4
1320,6.075000000000001E-4,3.0115999999999997E-4
1321,3.105E-4,2.8470000000000004E-4
1322,5.265000000000001E-4,3.1826E-4
1323,2.3400000000000002E-4,1.2122E-4
1324,2.3400000000000002E-4,1.2122E-4
1325,2.3400000000000002E-4,1.2122E-4
1326,2.3400000000000002E-4,1.2122E-4
1327,2.3400000000000002E-4,1.2122E-4
1328,2.3400000000000002E-4,1.2122E-4
1329,1.935E-4,6.818900000000001E-5
1330,1.935E-4,6.818900000000001E-5
1331,1.935E-4,6.818900000000001E-5
1332,1.935E-4,6.818900000000001E-5
1333,1.935E-4,6.818900000000001E-5
1334,1.935E-4,6.818900000000001E-5
1335,1.935E-4,6.818900000000001E-5
1336,1.935E-4,6.818900000000001E-5
1337,1.935E-4,6.818900000000001E-5
1338,1.935E-4,6.818900000000001E-5
1339,1.935E-4,6.818900000000001E-5
1340,1.935E-4,6.818900000000001E-5
1341,7.537500000000001E-4,6.5148E-4
1342,0.003375,7.8868E-4
1343,0.0033000300000000002,7.315E-4
1344,0.0034425000000000002,6.8559E-4
1345,0.0037575,6.025700000000001E-4
1346,0.00300753,5.9834E-4
1347,4.5900000000000004E-4,2.0032E-4
1348,2.61E-4,2.1375E-4
1349,3.6E-4,2.1690000000000001E-4
1350,4.5900000000000004E-4,2.2005E-4
1351,4.5900000000000004E-4,2.2005E-4
1352,4.5900000000000004E-4,2.1424E-4
1353,2.43E-4,2.0996E-4
1354,2.43E-4,2.0996E-4
1355,1.71E-4,2.0861E-4
1356,1.71E-4,2.0861E-4
1357,6.75E-4,8.799200000000001E-4
1358,6.75E-4,9.182200000000001E-4
1359,4.5674999999999996E-4,1.4828E-4
1360,5.040000000000001E-4,1.5122E-4
1361,3.69E-4,1.4607000000000002E-4
1362,4.23E-4,1.5236E-4
1363,3.285E-4,1.3012E-4
1364,3.285E-4,1.3012E-4
1365,0.00359253,6.082300000000001E-4
1366,0.0033525,6.3452E-4
1367,0.00323253,6.6251E-4
1368,0.0027225,5.954500000000001E-4
1369,0.0028125000000000003,5.8704E-4
1370,0.0024075,6.5963E-4
1371,0.0025875,6.6724E-4
1372,0.0030150000000000003,0.0011981
1373,0.0030150000000000003,0.0011981
1374,0.003915,0.0013704000000000001
1375,0.003915,0.0013704000000000001
1376,0.00189,3.4082000000000003E-4
1377,0.00189,3.4082000000000003E-4
1378,0.00189,3.4082000000000003E-4
1379,0.00189,3.4082000000000003E-4
1380,0.0014700000000000002,2.6531E-4
1381,0.0014700000000000002,2.6531E-4
1382,0.0014700000000000002,2.6531E-4
1383,0.0014700000000000002,2.6531E-4
1384,0.0014,2.523E-4
1385,0.0014,2.523E-4
1386,0.0014,2.523E-4
1387,0.0014,2.523E-4
1388,0.00455,0.0023466
1389,0.00455,0.0023466
1390,3.465E-4,1.1147E-4
1391,3.465E-4,1.1147E-4
1392,2.3850000000000005E-4,7.9746E-5
1393,2.3850000000000005E-4,7.9746E-5
1394,2.115E-4,7.983E-5
1395,2.2950000000000002E-4,8.0444E-5
1396,2.475E-4,8.1057E-5
1397,1.35E-4,6.386699999999999E-4
1398,1.1250000000000001E-4,4.6091E-4
1399,1.1250000000000001E-4,4.6091E-4
1400,3.15E-4,6.8488E-4
1401,6.75E-4,8.4647E-4
1402,1.3725E-4,4.9221E-5
1403,1.3275E-4,4.9164E-5
1404,1.3124699999999997E-4,4.8298000000000004E-5
1405,0.0010575,4.0809E-4
1406,0.0010575,4.009E-4
1407,0.0011774700000000001,3.8637E-4
1408,0.00106875,3.8364E-4
1409,4.0500000000000003E-4,9.4953E-4
1410,6.75E-4,0.0011988
1411,6.90003E-4,0.0013173
1412,4.5000000000000004E-4,0.0013049
1413,6.14997E-4,9.773E-4
1414,4.0500000000000003E-4,8.2879E-4
1415,8.55E-4,8.5786E-4
1416,4.0500000000000003E-4,7.9305E-4
1417,7.425E-4,2.5244E-4
1418,6.075000000000001E-4,2.4202000000000002E-4
1419,4.455E-4,2.4564E-4
1420,5.535E-4,2.7745E-4
1421,3.9150000000000003E-4,2.7119E-4
1422,0.0010575,6.3406E-4
1423,0.0010575,6.3406E-4
1424,0.001935,4.5547E-4
1425,0.0024075,4.5524E-4
1426,0.0015975,5.0768E-4
1427,0.001295,5.0361E-4
1428,0.00135,5.051E-4
1429,0.00135,5.051E-4
1430,0.00135,5.051E-4
1431,0.00135,5.051E-4
1432,0.00135,5.051E-4
1433,0.00135,5.051E-4
1434,0.00135,5.051E-4
1435,0.00135,5.051E-4
1436,0.00135,5.051E-4
1437,0.00135,5.051E-4
1438,0.00135,5.051E-4
1439,0.00135,5.051E-4
1440,0.00135,5.051E-4
1441,0.00135,5.051E-4
1442,0.00135,5.051E-4
1443,0.00135,5.051E-4
1444,0.00135,5.051E-4
1445,0.00135,5.051E-4
1446,0.00135,5.051E-4
1447,0.0011025,4.5862E-4
1448,0.0011025,4.5862E-4
1449,6.825E-4,4.1531E-4
1450,6.825E-4,4.1531E-4
1451,4.725000000000001E-4,5.907099999999999E-4
1452,5.175000000000001E-4,6.0526E-4
1453,6.075000000000001E-4,6.2273E-4
1454,6.975000000000001E-4,6.4019E-4
1455,6.75E-4,7.082000000000001E-4
1456,0.0023625,6.9168E-4
1457,0.0030224699999999998,6.987299999999999E-4
1458,0.0027225,7.3481E-4
1459,0.0011250000000000001,9.2028E-4
1460,0.00142497,9.009700000000001E-4
1461,0.001755,9.2683E-4
1462,8.250029999999999E-4,9.117E-4
1463,7.65E-4,7.5132E-4
1464,5.850000000000001E-4,6.0242E-4
1465,1.575E-4,5.0834E-4
1466,2.7E-4,5.9858E-4
1467,4.65003E-4,7.180800000000001E-4
