Iteration,Time (ms),# Perturbations,# Worse Values Kept,# Non-Zero,Total Energy,Equality Energy,Entropy Energy,Inequality Energy,Uncertain Slip Rate,Paleoseismic Event Rate,Laplacian Smoothing (52 parents),Rupture Rate Minimization,Uncertain MFD Equality
2675464787,6380555,11066233,477373,1068,2729.6074,2729.6074,0.0,0.0,1553.5558,767.4113,15.879835,0.5247424,392.23566
2687707309,6411738,11088525,478181,1076,2729.605,2729.605,0.0,0.0,1553.5734,767.43475,15.86222,0.5251579,392.20944
2700263614,6442881,11111109,479009,1089,2729.5286,2729.5286,0.0,0.0,1553.5646,767.39325,15.860487,0.52521837,392.185
2713253103,6474120,11134737,479844,1087,2729.479,2729.479,0.0,0.0,1553.5814,767.33636,15.842174,0.52579343,392.19315
2726894108,6505381,11159132,480727,1090,2729.413,2729.413,0.0,0.0,1553.5581,767.2772,15.841695,0.5262269,392.20984
2739534740,6536503,11182394,481521,1078,2729.3345,2729.3345,0.0,0.0,1553.5042,767.31464,15.833602,0.5269864,392.15518
2753026130,6567699,11205882,482397,1055,2729.2432,2729.2432,0.0,0.0,1553.4242,767.3259,15.828273,0.5270101,392.1379
2765725006,6598855,11228082,483216,1081,2729.2666,2729.2666,0.0,0.0,1553.426,767.2756,15.824224,0.52734965,392.21338
2779188168,6630025,11249858,484046,1063,2729.2651,2729.2651,0.0,0.0,1553.4773,767.22705,15.806102,0.5273423,392.22745
2793267741,6661238,11271827,484764,1083,2729.1694,2729.1694,0.0,0.0,1553.52,767.12946,15.788734,0.5278396,392.20346
2805417254,6692439,11295073,485587,1073,2729.0261,2729.0261,0.0,0.0,1553.4948,767.0764,15.779012,0.52813923,392.1478
2818361129,6723595,11317582,486379,1083,2728.9292,2728.9292,0.0,0.0,1553.4594,767.02136,15.773645,0.52869797,392.14612
2830468183,6754798,11339996,487151,1072,2728.865,2728.865,0.0,0.0,1553.5033,766.8932,15.762446,0.5290739,392.17697
2844760436,6786019,11363628,487997,1055,2728.7705,2728.7705,0.0,0.0,1553.422,766.8847,15.748874,0.5294875,392.18536
2858394151,6817199,11387025,488830,1082,2728.7158,2728.7158,0.0,0.0,1553.3823,766.8656,15.737779,0.52981955,392.2002
2870283557,6848334,11409100,489646,1081,2728.7312,2728.7312,0.0,0.0,1553.2664,766.9606,15.75587,0.5303168,392.21793
2884389738,6879562,11430938,490478,1075,2728.6763,2728.6763,0.0,0.0,1553.3191,766.93304,15.742953,0.5303841,392.15076
2897466970,6910799,11453278,491318,1069,2728.6174,2728.6174,0.0,0.0,1553.2544,766.96564,15.736792,0.53089315,392.1298
2910028325,6942001,11476786,492175,1070,2728.5706,2728.5706,0.0,0.0,1553.279,766.9499,15.731796,0.53102183,392.07877
2924838515,6973154,11498446,492957,1070,2728.4937,2728.4937,0.0,0.0,1553.2328,766.9684,15.71904,0.5311666,392.04208
2936565825,7004357,11518074,493723,1056,2728.5012,2728.5012,0.0,0.0,1553.2335,766.9624,15.715136,0.53118604,392.05902
2951270781,7035577,11540769,494590,1066,2728.498,2728.498,0.0,0.0,1553.2269,766.9564,15.71623,0.5314785,392.06696
2964230539,7066801,11563288,495428,1065,2728.4243,2728.4243,0.0,0.0,1553.2223,766.9541,15.702373,0.5318005,392.01376
2977199267,7097958,11584924,496268,1066,2728.3787,2728.3787,0.0,0.0,1553.1942,766.9488,15.686762,0.5320732,392.01672
2988305698,7129111,11605684,497053,1072,2728.3813,2728.3813,0.0,0.0,1553.1919,766.9328,15.681008,0.53223395,392.04343
3002231776,7160345,11629954,497977,1058,2728.393,2728.393,0.0,0.0,1553.1193,766.94104,15.680508,0.5329835,392.1191
3015606649,7191538,11652776,498826,1073,2728.3862,2728.3862,0.0,0.0,1553.1353,766.9504,15.674597,0.53324527,392.0927
3030553905,7222759,11674344,499629,1081,2728.3376,2728.3376,0.0,0.0,1553.1312,766.92236,15.652203,0.5332915,392.0987
