Iteration,Time (ms),# Perturbations,# Worse Values Kept,# Non-Zero,Total Energy,Equality Energy,Entropy Energy,Inequality Energy,Uncertain Slip Rate,Paleoseismic Event Rate,Laplacian Smoothing (52 parents),Rupture Rate Minimization,Uncertain MFD Equality
2815373430,6542584,8145598,314055,791,4631.4946,4631.4946,0.0,0.0,2764.0813,854.60266,30.01848,0.45030263,982.34204
2828689504,6573799,8160594,314513,777,4631.5137,4631.5137,0.0,0.0,2764.124,854.5346,30.006363,0.45027927,982.3982
2840836108,6604924,8175811,314946,799,4631.497,4631.497,0.0,0.0,2764.1558,854.5079,29.992214,0.4502322,982.3912
2853359462,6636091,8190374,315408,778,4631.451,4631.451,0.0,0.0,2764.1936,854.49457,29.98278,0.45017388,982.33
2863315922,6667277,8203038,315784,784,4631.371,4631.371,0.0,0.0,2764.1946,854.5278,29.985014,0.4500747,982.21375
2875395317,6698475,8215149,316159,790,4631.303,4631.303,0.0,0.0,2764.1736,854.4928,29.995867,0.44992888,982.1911
2886233156,6729691,8229298,316628,783,4631.272,4631.272,0.0,0.0,2764.0876,854.4821,29.978157,0.4496693,982.27435
2898166338,6760827,8243769,317076,777,4631.316,4631.316,0.0,0.0,2764.186,854.4442,29.97439,0.44962198,982.26154
2909811784,6792052,8257344,317521,776,4631.3184,4631.3184,0.0,0.0,2764.2356,854.38885,29.96609,0.44965544,982.2781
2924484731,6823255,8271912,317995,768,4631.2397,4631.2397,0.0,0.0,2764.1907,854.3308,29.957851,0.44955954,982.31055
2934849104,6854420,8284397,318402,770,4631.203,4631.203,0.0,0.0,2764.2488,854.32135,29.944841,0.44946682,982.2384
2946019758,6885645,8297129,318823,773,4631.1436,4631.1436,0.0,0.0,2764.205,854.2913,29.950594,0.44940022,982.24695
2956517720,6916778,8310534,319281,770,4631.1343,4631.1343,0.0,0.0,2764.217,854.2499,29.93055,0.44935864,982.28723
2967810784,6948013,8324046,319701,763,4631.0967,4631.0967,0.0,0.0,2764.2412,854.22296,29.926777,0.4493216,982.2564
2978969267,6979161,8336297,320104,775,4631.0444,4631.0444,0.0,0.0,2764.23,854.2306,29.936787,0.44934136,982.1976
2990161485,7010299,8350065,320588,768,4630.993,4630.993,0.0,0.0,2764.212,854.16583,29.933096,0.44916716,982.23315
3001831075,7041475,8363916,321024,776,4630.9897,4630.9897,0.0,0.0,2764.266,854.1176,29.92057,0.4490949,982.2361
3012938930,7072655,8377221,321453,766,4630.931,4630.931,0.0,0.0,2764.3262,854.1058,29.930958,0.44909108,982.11884
3025072009,7103815,8390533,321939,773,4630.8335,4630.8335,0.0,0.0,2764.2588,854.0924,29.927523,0.4491523,982.10547
3035371931,7134991,8402909,322380,777,4630.8154,4630.8154,0.0,0.0,2764.165,854.1035,29.923887,0.4490653,982.1736
3046043798,7166190,8416091,322810,779,4630.85,4630.85,0.0,0.0,2764.1633,854.12006,29.915133,0.44901982,982.2023
3058072059,7197354,8428918,323201,766,4630.911,4630.911,0.0,0.0,2764.1882,854.13245,29.910229,0.44896165,982.2314
3068961457,7228559,8442209,323644,776,4630.925,4630.925,0.0,0.0,2764.2197,854.1093,29.916325,0.44893548,982.2305
