Rupture Index,Magnitude,Average Rake (degrees),Area (m^2),Length (m)
10548,8.76625825731205,0.0,5.837992679450353E10,389017.2593110681
10549,8.798413533302174,0.0,6.286643854020335E10,418911.08644177584
10550,8.82834631305819,0.0,6.735218209923809E10,448788.93923537474
10551,8.856340224907468,0.0,7.183657427458958E10,478645.02589050203
10552,8.8826318607146,0.0,7.631980966462704E10,508485.56234663713
10553,8.907418921255452,0.0,8.080241976428091E10,538319.1330587638
10554,8.93086636290263,0.0,8.528483907396593E10,568157.6764565278
10555,8.953112951314704,0.0,8.976735883394748E10,598006.7441049473
10556,8.974273898508716,0.0,9.424957881266293E10,627860.8540855104
10557,8.994448957714045,0.0,9.87312191243279E10,657711.0293881509
10558,9.013722597701285,0.0,1.0321151692975659E11,687549.0772890747
10559,9.032172180230635,0.0,1.0769059191749619E11,717376.208983051
10560,9.049866503376435,0.0,1.1216880854537184E11,747197.1947914914
10561,9.066865704250208,0.0,1.1664639641355212E11,777014.145011906
10562,9.083221246247957,0.0,1.2112307466834102E11,806824.0501982174
10563,9.098980165259558,0.0,1.2559889634526588E11,836628.7257985221
10564,9.114185314733298,0.0,1.3007414789751045E11,866430.169700098
10565,9.128874156187361,0.0,1.3454880574250613E11,896226.563918568
10566,9.143079669172607,0.0,1.3902259028039236E11,926017.1237448909
10567,9.1568322172699,0.0,1.434953868513958E11,955799.815204194
10568,9.170159322146976,0.0,1.4796706487621527E11,985575.4062947119
10569,9.183086151597498,0.0,1.524375299118789E11,1015344.9376287732
10570,9.195636413250751,0.0,1.5690694924280106E11,1045111.1810842454
10571,9.207830830503717,0.0,1.613751315265457E11,1074870.3599130022
10572,9.219688858486379,0.0,1.6584204728059363E11,1104618.1561997286
10573,9.231227939290475,0.0,1.703074882940825E11,1134350.6504623855
10574,9.242465099068369,0.0,1.747716217716415E11,1164071.419125652
10575,9.253416523990552,0.0,1.7923480731917755E11,1193786.549902399
10576,9.264096045702452,0.0,1.8369692516524783E11,1223495.0686453155
10577,9.274515783528571,0.0,1.8815754427124573E11,1253192.4240236434
10578,9.284689004028625,0.0,1.9261711246998685E11,1282881.9006398837
10579,9.294627677838744,0.0,1.970759155763268E11,1312567.8092468178
10580,9.30434280558392,0.0,2.015341701477345E11,1342251.6655309643
10581,9.313843959751814,0.0,2.0599176373792175E11,1371931.7994211256
10582,9.323140200351013,0.0,2.104486320153625E11,1401606.5191696296
10583,9.332239987194347,0.0,2.1490469519691113E11,1431275.00172514
10584,9.341151329289763,0.0,2.1935990833363205E11,1460936.263132542
10585,9.3498821504295,0.0,2.238144317536195E11,1490592.6102788453
10586,9.35843957539928,0.0,2.2826825625755182E11,1520244.8249548778
10587,9.366830253893255,0.0,2.327213400875132E11,1549892.0197470204
10588,9.375060210898672,0.0,2.3717350689418738E11,1579532.1836948101
10589,9.383135373071362,0.0,2.4162471029880817E11,1609165.0349628273
10590,9.391061336373895,0.0,2.460749006450575E11,1638790.3761376168
10591,9.398844487921181,0.0,2.5052465839118323E11,1668414.0705200983
10592,9.40648667929807,0.0,2.549721103090177E11,1698018.3271404936
10593,9.413988041491393,0.0,2.5941438150532016E11,1727572.7042114274
10594,9.421360045236778,0.0,2.638554450449194E11,1757121.6869283062
10595,9.428611989757929,0.0,2.6829835719908392E11,1786690.585230488
10596,9.435748282588953,0.0,2.7274344028449976E11,1816278.374541414
10597,9.44277027289596,0.0,2.771892046472117E11,1845872.7482947183
10598,9.445544022522657,0.0,2.7896522261106757E11,1875461.8813900994
10599,8.810755889007634,0.0,6.467869178749898E10,359118.7819625901
10600,8.845485923205228,0.0,7.00634147076406E10,389017.2593110681
10601,8.877640044894271,0.0,7.544760484471822E10,418911.08644177584
10602,8.90757291078528,0.0,8.083107531288483E10,448788.93923537474
10603,8.935568929299691,0.0,8.62133271881363E10,478645.02589050203
10604,8.961863713213646,0.0,9.159446262101584E10,508485.56234663713
10605,8.986653746717165,0.0,9.697488651311551E10,538319.1330587638
10606,9.00627777044847,0.0,1.0145730582280052E11,568157.6764565278
10607,9.025053677663838,0.0,1.0593982558278207E11,598006.7441049473
10608,9.04305019226487,0.0,1.1042204556149753E11,627860.8540855104
10609,9.06032834511845,0.0,1.1490368587316249E11,657711.0293881509
10610,9.07694043310691,0.0,1.1938398367859119E11,687549.0772890747
10611,9.092936148999115,0.0,1.2386305866633078E11,717376.208983051
10612,9.108360682087014,0.0,1.2834127529420644E11,747197.1947914914
10613,9.123254073770207,0.0,1.3281886316238672E11,777014.145011906
10614,9.137650733173771,0.0,1.3729554141717561E11,806824.0501982174
10615,9.151582798684009,0.0,1.4177136309410046E11,836628.7257985221
10616,9.16508009041269,0.0,1.46246614646345E11,866430.169700098
10617,9.178168806250392,0.0,1.5072127249134064E11,896226.563918568
10618,9.190872124921473,0.0,1.5519505702922687E11,926017.1237448909
10619,9.203211713539666,0.0,1.5966785360023032E11,955799.815204194
10620,9.215207402900514,0.0,1.6413953162504977E11,985575.4062947119
10621,9.226877519918578,0.0,1.686099966607134E11,1015344.9376287732
10622,9.23823960864431,0.0,1.7307941599163556E11,1045111.1810842454
10623,9.249308977120611,0.0,1.775475982753802E11,1074870.3599130022
10624,9.2601001837303,0.0,1.8201451402942813E11,1104618.1561997286
10625,9.270626307395716,0.0,1.86479955042917E11,1134350.6504623855
10626,9.280900357683947,0.0,1.90944088520476E11,1164071.419125652
10627,9.290934855416584,0.0,1.9540727406801205E11,1193786.549902399
10628,9.300740409332317,0.0,1.9986939191408234E11,1223495.0686453155
10629,9.310326265956974,0.0,2.0433001102008023E11,1253192.4240236434
10630,9.319702916166957,0.0,2.0878957921882135E11,1282881.9006398837
10631,9.328879832294412,0.0,2.1324838232516132E11,1312567.8092468178
10632,9.337865745902635,0.0,2.17706636896569E11,1342251.6655309643
10633,9.346668203931921,0.0,2.2216423048675626E11,1371931.7994211256
10634,9.355294398511617,0.0,2.26621098764197E11,1401606.5191696296
10635,9.363751073214457,0.0,2.3107716194574564E11,1431275.00172514
10636,9.372044650526668,0.0,2.3553237508246655E11,1460936.263132542
10637,9.380181563132965,0.0,2.39986898502454E11,1490592.6102788453
10638,9.388167580762602,0.0,2.4444072300638632E11,1520244.8249548778
10639,9.396008102757126,0.0,2.4889380683634772E11,1549892.0197470204
10640,9.405234739455338,0.0,2.5423816028367044E11,1579532.1836948101
10641,9.414267527805777,0.0,2.5958137921578693E11,1609165.0349628273
10642,9.423114289818125,0.0,2.6492339227521533E11,1638790.3761376168
10643,9.431783565670496,0.0,2.70264866703148E11,1668414.0705200983
10644,9.4402791859915,0.0,2.756038135607632E11,1698018.3271404936
10645,9.448603316102327,0.0,2.8093727268079425E11,1727572.7042114274
10646,9.4554149481932,0.0,2.8537833622039343E11,1757121.6869283062
10647,9.462124161890102,0.0,2.8982124837455804E11,1786690.585230488
10648,9.468734506812055,0.0,2.9426633145997394E11,1816278.374541414
10649,9.47524673348615,0.0,2.9871209582268585E11,1845872.7482947183
10650,9.477821219248835,0.0,3.0048811378654175E11,1875461.8813900994
10651,8.902776872426694,0.0,7.994334436614528E10,418911.08644177584
10652,8.931080062504197,0.0,8.532681483431189E10,448788.93923537474
10653,8.957645197458643,0.0,9.070906670956337E10,478645.02589050203
10654,8.982673578101824,0.0,9.60902021424429E10,508485.56234663713
10655,9.0063347846603,0.0,1.0147062603454257E11,538319.1330587638
10656,9.025107867906854,0.0,1.0595304534422758E11,568157.6764565278
10657,9.043103361872856,0.0,1.1043556510420914E11,598006.7441049473
10658,9.06038163171684,0.0,1.1491778508292459E11,627860.8540855104
10659,9.076996603212223,0.0,1.1939942539458955E11,657711.0293881509
10660,9.092994574975844,0.0,1.2387972320001825E11,687549.0772890747
10661,9.108419973753282,0.0,1.2835879818775784E11,717376.208983051
10662,9.123313422384417,0.0,1.328370148156335E11,747197.1947914914
10663,9.137711023690525,0.0,1.3731460268381378E11,777014.145011906
10664,9.151643809543913,0.0,1.4179128093860266E11,806824.0501982174
10665,9.165140927232144,0.0,1.462671026155275E11,836628.7257985221
10666,9.178229547545786,0.0,1.5074235416777203E11,866430.169700098
10667,9.190933558857772,0.0,1.5521701201276767E11,896226.563918568
10668,9.203274113513636,0.0,1.596907965506539E11,926017.1237448909
10669,9.215271062140033,0.0,1.6416359312165735E11,955799.815204194
10670,9.226942615317022,0.0,1.686352711464768E11,985575.4062947119
10671,9.238305646721132,0.0,1.7310573618214044E11,1015344.9376287732
10672,9.249376378845104,0.0,1.775751555130626E11,1045111.1810842454
10673,9.260168952961308,0.0,1.8204333779680722E11,1074870.3599130022
10674,9.270696863994427,0.0,1.8651025355085516E11,1104618.1561997286
10675,9.28097223830315,0.0,1.9097569456434402E11,1134350.6504623855
10676,9.29100720081965,0.0,1.9543982804190305E11,1164071.419125652
10677,9.300813459356334,0.0,1.999030135894391E11,1193786.549902399
10678,9.31040090636324,0.0,2.0436513143550937E11,1223495.0686453155
10679,9.319778148024287,0.0,2.0882575054150726E11,1253192.4240236434
10680,9.32895504915748,0.0,2.1328531874024838E11,1282881.9006398837
10681,9.337940516648107,0.0,2.1774412184658835E11,1312567.8092468178
10682,9.346742766461352,0.0,2.2220237641799603E11,1342251.6655309643
10683,9.355368884517057,0.0,2.266599700081833E11,1371931.7994211256
10684,9.36382563582836,0.0,2.3111683828562402E11,1401606.5191696296
10685,9.372119369985946,0.0,2.3557290146717267E11,1431275.00172514
10686,9.380256143740295,0.0,2.400281146038936E11,1460936.263132542
10687,9.38824204413295,0.0,2.4448263802388104E11,1490592.6102788453
10688,9.396082526158251,0.0,2.4893646252781335E11,1520244.8249548778
10689,9.403782697831783,0.0,2.5338954635777475E11,1549892.0197470204
10690,9.412847328301442,0.0,2.5873389980509747E11,1579532.1836948101
10691,9.42172475681846,0.0,2.6407711873721396E11,1609165.0349628273
10692,9.43042240655822,0.0,2.6941913179664236E11,1638790.3761376168
10693,9.438948430731077,0.0,2.7476060622457504E11,1668414.0705200983
10694,9.447306371413385,0.0,2.8009955308219025E11,1698018.3271404936
10695,9.455498147137966,0.0,2.854330122022213E11,1727572.7042114274
10696,9.462203315913765,0.0,2.898740757418205E11,1757121.6869283062
10697,9.4688092618571,0.0,2.943169878959851E11,1786690.585230488
10698,9.475319385703887,0.0,2.98762070981401E11,1816278.374541414
10699,9.481734337257624,0.0,3.032078353441129E11,1845872.7482947183
10700,9.484270761718587,0.0,3.049838533079688E11,1875461.8813900994
10701,8.970372426473126,0.0,9.340668122819165E10,478645.02589050203
10702,8.994697844827101,0.0,9.878781666107118E10,508485.56234663713
10703,9.017729761005256,0.0,1.0416824055317085E11,538319.1330587638
10704,9.036026780145885,0.0,1.0865065986285587E11,568157.6764565278
10705,9.053584385619208,0.0,1.1313317962283742E11,598006.7441049473
10706,9.070458562136944,0.0,1.1761539960155287E11,627860.8540855104
10707,9.086699490831254,0.0,1.2209703991321783E11,657711.0293881509
10708,9.102350295293885,0.0,1.2657733771864653E11,687549.0772890747
10709,9.117452597765656,0.0,1.3105641270638612E11,717376.208983051
10710,9.132044577744027,0.0,1.3553462933426178E11,747197.1947914914
10711,9.146160222745104,0.0,1.4001221720244208E11,777014.145011906
10712,9.159828745655158,0.0,1.4448889545723096E11,806824.0501982174
10713,9.173077676101272,0.0,1.489647171341558E11,836628.7257985221
10714,9.185932746759093,0.0,1.5343996868640033E11,866430.169700098
10715,9.198416589252432,0.0,1.5791462653139597E11,896226.563918568
10716,9.210549250613699,0.0,1.623884110692822E11,926017.1237448909
10717,9.22234958757249,0.0,1.6686120764028564E11,955799.815204194
10718,9.233834921936648,0.0,1.713328856651051E11,985575.4062947119
10719,9.245021328190978,0.0,1.7580335070076874E11,1015344.9376287732
10720,9.255924299955312,0.0,1.802727700316909E11,1045111.1810842454
10721,9.26655733412292,0.0,1.8474095231543552E11,1074870.3599130022
10722,9.276933336842252,0.0,1.8920786806948346E11,1104618.1561997286
10723,9.287063906274767,0.0,1.9367330908297232E11,1134350.6504623855
10724,9.29696067544237,0.0,1.9813744256053134E11,1164071.419125652
10725,9.306634899066141,0.0,2.0260062810806738E11,1193786.549902399
10726,9.31609607022152,0.0,2.0706274595413766E11,1223495.0686453155
10727,9.325352437776393,0.0,2.1152336506013556E11,1253192.4240236434
10728,9.334413515823975,0.0,2.1598293325887668E11,1282881.9006398837
10729,9.343287894154457,0.0,2.2044173636521664E11,1312567.8092468178
10730,9.351983499241864,0.0,2.2489999093662433E11,1342251.6655309643
10731,9.360507158051998,0.0,2.2935758452681158E11,1371931.7994211256
10732,9.368865395334382,0.0,2.3381445280425232E11,1401606.5191696296
10733,9.377064338783224,0.0,2.3827051598580096E11,1431275.00172514
10734,9.385109838886736,0.0,2.4272572912252188E11,1460936.263132542
10735,9.393007787404024,0.0,2.4718025254250934E11,1490592.6102788453
10736,9.40076346140657,0.0,2.5163407704644165E11,1520244.8249548778
10737,9.408381804058921,0.0,2.5608716087640305E11,1549892.0197470204
10738,9.417351927304926,0.0,2.6143151432372577E11,1579532.1836948101
10739,9.426138673356714,0.0,2.6677473325584225E11,1609165.0349628273
10740,9.434749238953952,0.0,2.7211674631527066E11,1638790.3761376168
10741,9.44319155704948,0.0,2.774582207432033E11,1668414.0705200983
10742,9.451469006319027,0.0,2.827971676008185E11,1698018.3271404936
10743,9.45958336579158,0.0,2.8813062672084955E11,1727572.7042114274
10744,9.466226235283425,0.0,2.925716902604487E11,1757121.6869283062
10745,9.472771728758023,0.0,2.9701460241461334E11,1786690.585230488
10746,9.479223161851332,0.0,3.0145968550002924E11,1816278.374541414
10747,9.485581127297825,0.0,3.0590544986274115E11,1845872.7482947183
10748,9.48809524902175,0.0,3.0768146782659705E11,1875461.8813900994
10749,7.254545112105385,0.0,1.7970026743068032E9,59900.086184030966
10750,7.430732778437132,0.0,2.6961036555948076E9,89870.11678060866
10751,7.555726073070126,0.0,3.595257646213752E9,119841.9113710974
10752,7.6526319258441715,0.0,4.494030120640078E9,149800.9931329388
10753,7.856746936994497,0.0,7.190369632055473E9,119841.9113710974
10754,7.953649231333568,0.0,8.98780452466166E9,149800.9931329388
10755,8.03278896087685,0.0,1.0784336629420218E10,179743.1152029982
10756,8.09969040286354,0.0,1.2580414542970661E10,209675.9216588459
10757,8.15765277954569,0.0,1.4376639838050323E10,239603.60784285623
10758,8.208783269677141,0.0,1.617290143788019E10,269532.2406248539
10759,8.254494801486242,0.0,1.7967991041142967E10,299447.68412027706
10760,8.20886916110043,0.0,1.6176100309834503E10,179743.1152029982
10761,8.275775137796007,0.0,1.887034682523809E10,209675.9216588459
10762,8.333749934178627,0.0,2.156526220770039E10,239603.60784285623
10763,8.384889285898506,0.0,2.4260187410539467E10,269532.2406248539
10764,8.430602643827882,0.0,2.6953027855211803E10,299447.68412027706
10765,8.471944215592503,0.0,2.964484457824191E10,329348.63010528963
10766,8.50969562509193,0.0,3.2337067200276897E10,359254.42412512866
10767,8.544426512313994,0.0,3.502930775452513E10,389164.07247453014
10768,8.57658340848409,0.0,3.7721459402373505E10,419071.9224339599
10769,8.606518395549191,0.0,4.041322483852221E10,448970.673691926
10770,8.45871278128077,0.0,2.8755288471713825E10,239603.60784285623
10771,8.509855433041063,0.0,3.2348968518956512E10,269532.2406248539
10772,8.555570772676374,0.0,3.593981420547007E10,299447.68412027706
10773,8.59691461819577,0.0,3.952935418279634E10,329348.63010528963
10774,8.63466871229755,0.0,4.311951377817432E10,359254.42412512866
10775,8.66939919006962,0.0,4.670940889494251E10,389164.07247453014
10776,8.701555047813045,0.0,5.02991058446152E10,419071.9224339599
10777,8.7314909558081,0.0,5.388851376308968E10,448970.673691926
10778,8.759490498746574,0.0,5.7477223380053185E10,478855.20814040187
10779,8.78578877596925,0.0,6.106524254290658E10,508728.6387618091
10780,8.81058230541041,0.0,6.465284543322468E10,538597.1637238878
10781,8.83403434298501,0.0,6.8240108228304115E10,568465.200244665
10782,8.856283283154998,0.0,7.182715615625772E10,598335.6071921583
10783,8.652522661316027,0.0,4.492911084035488E10,299447.68412027706
10784,8.69386903133573,0.0,4.941675683664784E10,329348.63010528963
10785,8.731624834070615,0.0,5.390512834376691E10,359254.42412512866
10786,8.766354731798584,0.0,5.839289680807958E10,389164.07247453014
10787,8.798509088141685,0.0,6.288027214913006E10,419071.9224339599
10788,8.828444473585872,0.0,6.7367406976736404E10,448970.673691926
10789,8.85644541752384,0.0,7.18539762935999E10,478855.20814040187
10790,8.88274614309871,0.0,7.633989549929536E10,508728.6387618091
10791,8.907541945189939,0.0,8.082531218205927E10,538597.1637238878
10792,8.926401682022611,0.0,8.441257497713872E10,568465.200244665
10793,8.944475324609918,0.0,8.799962290509232E10,598335.6071921583
10794,8.961824627685232,0.0,9.158621968678377E10,628204.4556452488
10795,8.978505290120033,0.0,9.517235467395169E10,658069.4743469881
10796,8.994564593714728,0.0,9.875751099895233E10,687924.1757575631
10797,9.010047373510755,0.0,1.0234177211182933E11,717769.8345984088
10798,9.024994368726894,0.0,1.0592535900155675E11,747609.150082302
10799,8.76641401205714,0.0,5.8400867865193954E10,359254.42412512866
