Section Index,Slip Rate (m/yr),Slip Rate Standard Deviation (m/yr)
1627,9.0E-5,7.000000000000001E-5
1628,4.5000000000000004E-4,2.0E-4
1629,4.5000000000000004E-4,2.0E-4
1630,4.5000000000000004E-4,2.0E-4
1631,4.5000000000000004E-4,2.0E-4
1632,4.5000000000000004E-4,2.0E-4
1633,4.5000000000000004E-4,2.0E-4
1634,4.5000000000000004E-4,2.0E-4
1635,4.5000000000000004E-4,2.0E-4
1636,4.5000000000000004E-4,2.0E-4
1637,0.00154,6.500000000000001E-4
1638,0.00154,6.500000000000001E-4
1639,0.00126,7.5E-4
1640,0.00126,7.5E-4
1641,6.3E-4,0.004900000000000001
1642,6.3E-4,0.004900000000000001
1643,6.300000000000001E-5,3.0E-5
1644,6.300000000000001E-5,3.0E-5
1645,4.5000000000000004E-4,5.0E-4
1646,4.5000000000000004E-4,5.0E-4
1647,4.5000000000000004E-4,5.0E-4
1648,4.5000000000000004E-4,5.0E-4
1649,4.5000000000000004E-4,5.0E-4
1650,4.5000000000000004E-4,5.0E-4
1651,9.0E-5,2.5E-4
1652,9.0E-5,2.5E-4
1653,2.7000000000000002E-5,2.0E-5
1654,2.7000000000000002E-5,2.0E-5
1655,9.0E-5,2.5E-4
1656,9.0E-5,2.5E-4
1657,2.7000000000000002E-5,2.0E-5
1658,2.7000000000000002E-5,2.0E-5
1659,9.0E-5,2.5E-4
1660,9.0E-5,2.5E-4
1661,2.7E-4,1.0E-4
1662,2.7E-4,1.0E-4
1663,0.00245,2.3E-4
1664,0.00245,2.3E-4
1665,1.35E-4,1.0E-4
1666,1.35E-4,1.0E-4
1667,9.0E-5,8.0E-5
1668,9.0E-5,8.0E-5
1669,1.8E-4,1.0E-4
1670,1.8E-4,1.0E-4
1671,1.8E-4,1.0E-4
1672,1.8E-4,1.0E-4
1673,1.8E-4,1.0E-4
1674,1.8E-4,1.0E-4
1675,1.8E-4,1.0E-4
1676,1.8E-4,1.0E-4
1677,1.8E-4,1.0E-4
1678,0.0036000000000000003,0.001
1679,0.0036000000000000003,0.001
1680,0.0036000000000000003,0.001
1681,0.0036000000000000003,0.001
1682,0.0036000000000000003,0.001
1683,0.0036000000000000003,0.001
1684,4.5E-5,4.0E-5
1685,4.5E-5,4.0E-5
1686,4.5E-5,4.0E-5
1687,4.5E-5,4.0E-5
1688,4.5E-5,4.0E-5
1689,4.5E-5,4.0E-5
1690,0.00154,2.5E-4
1691,0.00154,2.5E-4
1692,9.9E-4,4.0E-4
1693,9.9E-4,4.0E-4
1694,9.9E-4,4.0E-4
1695,9.9E-4,4.0E-4
1696,9.9E-4,4.0E-4
1697,9.9E-4,4.0E-4
1698,9.9E-4,4.0E-4
1699,9.9E-4,4.0E-4
1700,9.9E-4,4.0E-4
1701,9.9E-4,4.0E-4
1702,9.9E-4,4.0E-4
1703,9.9E-4,4.0E-4
1704,9.9E-4,4.0E-4
1705,9.9E-4,4.0E-4
1706,9.9E-4,4.0E-4
1707,1.8E-4,1.0E-4
1708,1.8E-4,1.0E-4
1709,1.8E-4,1.0E-4
1710,0.0027,0.002
1711,0.0027,0.002
1712,0.0027,0.002
1713,0.0027,0.002
1714,0.0027,0.002
1715,0.0027,0.002
1716,0.0027,0.002
1717,0.0027,0.002
1718,0.0027,0.002
1719,0.0027,0.002
1720,1.8E-4,1.0E-4
1721,1.8E-4,1.0E-4
1722,1.8E-4,1.0E-4
1723,1.8E-4,1.0E-4
1724,1.8E-4,1.0E-4
1725,6.300000000000001E-5,3.0E-5
1726,6.300000000000001E-5,3.0E-5
1727,6.300000000000001E-5,3.0E-5
1728,6.300000000000001E-5,3.0E-5
1729,9.000000000000001E-4,5.0E-4
1730,9.000000000000001E-4,5.0E-4
1731,9.000000000000001E-4,5.0E-4
1732,9.000000000000001E-4,5.0E-4
1733,7.2E-5,3.5999999999999997E-4
1734,7.2E-5,3.5999999999999997E-4
1735,1.8E-4,1.0E-4
1736,1.8E-4,1.0E-4
1737,4.5000000000000004E-4,9.5E-4
1738,4.5000000000000004E-4,9.5E-4
1739,4.5000000000000004E-4,9.5E-4
1740,4.5E-5,4.0E-5
1741,4.5E-5,4.0E-5
1742,4.5E-5,4.0E-5
1743,0.009899999999999999,0.011
1744,0.009899999999999999,0.011
1745,0.009899999999999999,0.011
1746,0.009899999999999999,0.011
1747,0.009899999999999999,0.011
1748,0.009899999999999999,0.011
1749,0.009899999999999999,0.011
1750,0.009899999999999999,0.011
1751,0.009899999999999999,0.011
1752,0.009899999999999999,0.011
1753,0.009899999999999999,0.011
1754,0.009899999999999999,0.011
1755,0.009899999999999999,0.011
1756,0.009899999999999999,0.011
1757,9.0E-5,5.0E-5
1758,9.0E-5,5.0E-5
1759,9.0E-5,5.0E-5
1760,9.0E-5,5.0E-5
1761,4.5000000000000004E-4,4.0E-4
1762,4.5000000000000004E-4,4.0E-4
1763,4.5000000000000004E-4,4.0E-4
1764,4.5000000000000004E-4,4.0E-4
1765,4.5000000000000004E-4,4.0E-4
1766,4.5000000000000004E-4,4.0E-4
1767,4.5000000000000004E-4,4.0E-4
1768,4.5000000000000004E-4,4.0E-4
1769,4.5000000000000004E-4,4.0E-4
1770,0.0027,0.002
1771,0.0027,0.002
1772,0.0027,0.002
1773,0.0027,0.002
1774,0.0027,0.002
1775,0.0027,0.002
1776,0.0027,0.002
1777,0.0027,0.0015
1778,0.0027,0.0015
1779,0.0027,0.0015
1780,0.0027,0.0015
1781,0.0027,0.0015
1782,0.0027,0.0015
1783,0.0027,0.0015
1784,0.0027,0.0015
1785,0.0027,0.0015
1786,0.0027,0.0015
1787,0.0027,0.0015
1788,0.0027,0.0015
1789,0.0027,0.0015
1790,9.0E-5,9.699999999999999E-4
1791,9.0E-5,9.699999999999999E-4
1792,9.0E-5,9.699999999999999E-4
1793,9.0E-5,9.699999999999999E-4
1794,1.35E-4,1.2E-4
1795,1.35E-4,1.2E-4
1796,2.3400000000000002E-4,5.0E-5
1797,2.3400000000000002E-4,5.0E-5
1798,9.0E-6,0.0
1799,9.0E-6,0.0
1800,5.4E-4,2.0E-4
1801,5.4E-4,2.0E-4
1802,5.4E-4,2.0E-4
1803,5.4E-4,2.0E-4
1804,1.35E-4,1.1E-4
1805,1.35E-4,1.1E-4
1806,2.7000000000000002E-5,3.0E-5
1807,2.7000000000000002E-5,3.0E-5
1808,2.7000000000000002E-5,3.0E-5
1809,2.7000000000000002E-5,3.0E-5
1810,2.7000000000000002E-5,3.0E-5
1811,6.300000000000001E-5,3.0E-5
1812,6.300000000000001E-5,3.0E-5
1813,6.300000000000001E-5,3.0E-5
1814,2.7000000000000002E-5,1.0E-5
1815,2.7000000000000002E-5,1.0E-5
1816,2.7000000000000002E-5,1.0E-5
1817,2.7000000000000002E-5,1.0E-5
1818,2.7000000000000002E-5,1.0E-5
1819,2.7000000000000002E-5,1.0E-5
1820,2.7000000000000002E-5,1.0E-5
1821,2.7000000000000002E-5,1.0E-5
1822,9.0E-6,0.0
1823,9.0E-6,0.0
1824,9.0E-6,0.0
1825,9.0E-6,0.0
1826,1.8E-4,1.5E-4
1827,1.8E-4,1.5E-4
1828,0.0014,5.0E-4
1829,0.0014,5.0E-4
1830,0.0014,5.0E-4
1831,0.001365,5.0E-4
1832,0.001365,5.0E-4
1833,0.001365,5.0E-4
1834,0.001365,5.0E-4
1835,1.8E-4,1.0E-4
1836,1.8E-4,1.0E-4
1837,1.8E-4,1.0E-4
1838,4.5000000000000004E-4,2.5E-4
1839,4.5000000000000004E-4,2.5E-4
1840,4.5000000000000004E-4,2.5E-4
1841,4.5000000000000004E-4,2.5E-4
1842,4.5000000000000004E-4,2.5E-4
1843,4.5000000000000004E-4,2.5E-4
1844,4.5000000000000004E-4,2.5E-4
1845,0.00189,6.8E-4
1846,0.00189,6.8E-4
1847,0.0019249999999999998,6.8E-4
1848,0.0019249999999999998,6.8E-4
1849,0.0014,5.0E-4
1850,0.0014,5.0E-4
1851,1.8E-4,1.0E-4
1852,1.8E-4,1.0E-4
1853,1.8E-4,1.0E-4
1854,0.0022500000000000003,0.001
1855,0.0022500000000000003,0.001
1856,0.0022500000000000003,0.001
1857,1.44E-4,1.0E-4
1858,1.44E-4,1.0E-4
1859,1.44E-4,1.0E-4
1860,0.0018000000000000002,0.001
1861,0.0018000000000000002,0.001
1862,0.0018000000000000002,0.001
1863,0.0018000000000000002,0.001
1864,0.0018000000000000002,0.001
1865,0.0018000000000000002,0.001
1866,0.0018000000000000002,0.001
1867,0.0018000000000000002,0.001
1868,1.8E-5,1.0E-5
1869,1.8E-5,1.0E-5
1870,4.5000000000000004E-4,2.5E-4
1871,4.5000000000000004E-4,2.5E-4
1872,4.5000000000000004E-4,2.5E-4
1873,4.5000000000000004E-4,2.5E-4
1874,4.5000000000000004E-4,2.5E-4
1875,4.5000000000000004E-4,2.5E-4
1876,4.5000000000000004E-4,2.5E-4
1877,4.5000000000000004E-4,2.5E-4
1878,1.8E-5,1.0E-5
1879,1.8E-5,1.0E-5
1880,2.88E-4,2.6000000000000003E-4
1881,2.88E-4,2.6000000000000003E-4
1882,2.88E-4,2.6000000000000003E-4
1883,2.88E-4,2.8000000000000003E-4
1884,2.88E-4,2.8000000000000003E-4
1885,2.88E-4,2.8000000000000003E-4
1886,4.5000000000000004E-4,3.0E-4
1887,4.5000000000000004E-4,3.0E-4
1888,4.5000000000000004E-4,3.0E-4
1889,4.5000000000000004E-4,2.4E-4
1890,4.5000000000000004E-4,2.4E-4
1891,1.35E-4,5.0E-5
1892,1.35E-4,5.0E-5
1893,1.35E-4,5.0E-5
1894,1.35E-4,5.0E-5
1895,1.35E-4,5.0E-5
1896,1.35E-4,5.0E-5
1897,1.8E-4,1.0E-4
1898,1.8E-4,1.0E-4
1899,1.8E-4,1.0E-4
1900,1.8E-4,1.0E-4
1901,7.2E-4,3.8E-4
1902,7.2E-4,3.8E-4
1903,7.2E-4,3.8E-4
1904,7.2E-4,3.8E-4
1905,0.0021,0.001
1906,0.0021,0.001
1907,0.00231,9.000000000000001E-4
1908,0.00231,9.000000000000001E-4
1909,3.6E-5,3.0E-5
1910,3.6E-5,3.0E-5
1911,3.6E-5,3.0E-5
1912,3.6E-5,3.0E-5
1913,0.00189,6.8E-4
1914,0.00189,6.8E-4
1915,0.00189,6.8E-4
1916,0.00189,6.8E-4
1917,9.000000000000001E-4,3.0E-4
1918,9.000000000000001E-4,3.0E-4
1919,9.000000000000001E-4,3.0E-4
1920,9.000000000000001E-4,3.0E-4
1921,9.000000000000001E-4,3.0E-4
1922,9.000000000000001E-4,3.0E-4
1923,9.000000000000001E-4,3.0E-4
1924,9.000000000000001E-4,3.0E-4
1925,3.6E-4,1.5E-4
1926,3.6E-4,1.5E-4
1927,3.6E-4,1.5E-4
1928,3.6E-4,1.5E-4
1929,3.6E-4,1.5E-4
1930,3.6E-4,1.5E-4
1931,3.6E-4,1.5E-4
1932,3.6E-4,1.5E-4
1933,3.6E-4,1.5E-4
1934,3.6E-4,1.5E-4
1935,3.6E-4,1.0E-4
1936,3.6E-4,1.0E-4
1937,3.6E-4,1.0E-4
1938,3.6E-4,1.0E-4
1939,9.000000000000001E-4,5.0E-4
1940,9.000000000000001E-4,5.0E-4
1941,9.000000000000001E-4,5.0E-4
1942,9.000000000000001E-4,5.0E-4
1943,9.000000000000001E-4,5.0E-4
1944,9.000000000000001E-4,5.0E-4
1945,0.0036000000000000003,0.0015
1946,0.0036000000000000003,0.0015
1947,0.0036000000000000003,0.0015
1948,0.0036000000000000003,0.0015
1949,0.0036000000000000003,0.0015
1950,0.0036000000000000003,0.0015
1951,0.0036000000000000003,0.0015
1952,0.0036000000000000003,0.0015
1953,0.0036000000000000003,0.0015
1954,0.0036000000000000003,0.0015
1955,0.0036000000000000003,0.0015
1956,0.0036000000000000003,0.0015
1957,0.0036000000000000003,0.0015
1958,4.5000000000000004E-4,3.0E-4
1959,4.5000000000000004E-4,3.0E-4
1960,4.5000000000000004E-4,3.0E-4
1961,4.5000000000000004E-4,3.0E-4
1962,9.000000000000001E-4,5.0E-4
1963,9.000000000000001E-4,5.0E-4
1964,9.000000000000001E-4,5.0E-4
1965,9.000000000000001E-4,5.0E-4
1966,9.000000000000001E-4,5.0E-4
1967,9.000000000000001E-4,5.0E-4
1968,9.000000000000001E-4,5.0E-4
1969,9.000000000000001E-4,5.0E-4
1970,9.000000000000001E-4,5.0E-4
1971,9.000000000000001E-4,5.0E-4
1972,9.000000000000001E-4,5.0E-4
1973,9.000000000000001E-4,5.0E-4
1974,9.000000000000001E-4,5.0E-4
1975,9.000000000000001E-4,5.0E-4
1976,9.000000000000001E-4,5.0E-4
1977,9.000000000000001E-4,5.0E-4
1978,9.000000000000001E-4,5.0E-4
1979,9.000000000000001E-4,5.0E-4
1980,2.2500000000000002E-4,1.5E-4
1981,2.2500000000000002E-4,1.5E-4
1982,2.2500000000000002E-4,1.5E-4
1983,2.2500000000000002E-4,1.5E-4
1984,0.0018000000000000002,0.001
1985,0.0018000000000000002,0.001
1986,0.0018000000000000002,0.001
1987,0.0018000000000000002,0.001
1988,0.004050000000000001,0.00125
1989,0.004050000000000001,0.00125
1990,0.004050000000000001,0.00125
1991,0.004050000000000001,0.00125
1992,0.0022500000000000003,7.5E-4
1993,0.0022500000000000003,7.5E-4
1994,0.004050000000000001,0.00125
1995,0.004050000000000001,0.00125
1996,4.5000000000000004E-4,1.5E-4
1997,4.5000000000000004E-4,1.5E-4
1998,0.0016099999999999999,5.7E-4
1999,0.0016099999999999999,5.7E-4
2000,0.0028699999999999993,0.00103
2001,0.0028699999999999993,0.00103
2002,0.0028699999999999993,0.00103
2003,0.0027,5.0E-4
2004,0.0027,5.0E-4
2005,1.0800000000000001E-4,8.0E-5
2006,1.0800000000000001E-4,8.0E-5
2007,1.0800000000000001E-4,8.0E-5
2008,1.0800000000000001E-4,8.0E-5
2009,1.0800000000000001E-4,8.0E-5
2010,1.0800000000000001E-4,8.0E-5
2011,1.0800000000000001E-4,8.0E-5
2012,1.0800000000000001E-4,8.0E-5
2013,1.0800000000000001E-4,8.0E-5
2014,1.0800000000000001E-4,8.0E-5
2015,0.00189,0.0010500000000000002
2016,0.00189,0.0010500000000000002
2017,0.00189,0.0010500000000000002
2018,0.00189,0.0010500000000000002
2019,0.0020299999999999997,8.5E-4
2020,0.0020299999999999997,8.5E-4
2021,0.0020299999999999997,8.5E-4
2022,0.0020299999999999997,8.5E-4
2023,4.5E-5,4.0E-5
2024,4.5E-5,4.0E-5
2025,4.5E-5,4.0E-5
2026,4.5E-5,4.0E-5
2027,4.5E-5,4.0E-5
2028,4.5E-5,4.0E-5
2029,4.5E-5,4.0E-5
2030,1.0800000000000001E-4,8.0E-5
2031,1.0800000000000001E-4,8.0E-5
2032,0.0016099999999999999,8.0E-4
2033,0.0016099999999999999,8.0E-4
2034,8.399999999999999E-4,5.0E-4
2035,8.399999999999999E-4,5.0E-4
2036,0.00108,5.0E-4
2037,0.00108,5.0E-4
2038,0.00108,5.0E-4
2039,0.00108,5.0E-4
2040,0.00108,5.0E-4
2041,0.00108,5.0E-4
2042,0.00108,5.0E-4
2043,9.000000000000001E-4,5.0E-4
2044,9.000000000000001E-4,5.0E-4
2045,9.000000000000001E-4,5.0E-4
2046,9.000000000000001E-4,5.0E-4
2047,9.000000000000001E-4,5.0E-4
2048,9.000000000000001E-4,5.0E-4
2049,9.000000000000001E-4,5.0E-4
2050,9.000000000000001E-4,5.0E-4
2051,9.000000000000001E-4,5.0E-4
2052,9.000000000000001E-4,5.0E-4
2053,4.5E-5,4.0E-5
2054,4.5E-5,4.0E-5
2055,4.5E-5,4.0E-5
2056,1.8E-4,1.0E-4
2057,1.8E-4,1.0E-4
2058,1.8E-4,1.0E-4
2059,1.8E-4,1.0E-4
2060,1.8E-4,1.0E-4
2061,1.8E-4,1.0E-4
2062,4.9E-4,2.0E-4
2063,4.9E-4,2.0E-4
2064,4.9E-4,2.0E-4
2065,6.3E-4,2.0E-4
2066,6.3E-4,2.0E-4
2067,6.3E-4,2.0E-4
2068,6.3E-4,2.0E-4
2069,6.3E-4,2.0E-4
2070,6.3E-4,2.0E-4
2071,6.3E-4,2.0E-4
2072,6.3E-4,2.0E-4
2073,6.3E-4,2.0E-4
2074,9.9E-4,3.0E-4
2075,9.9E-4,3.0E-4
2076,9.9E-4,3.0E-4
2077,9.9E-4,3.0E-4
2078,9.9E-4,3.0E-4
2079,9.9E-4,3.0E-4
2080,9.9E-4,3.0E-4
2081,7.7E-4,3.0E-4
2082,0.0018000000000000002,0.001
2083,0.0018000000000000002,0.001
2084,0.0018000000000000002,0.001
2085,0.0018000000000000002,0.001
2086,9.0E-5,1.0E-4
2087,9.0E-5,1.0E-4
2088,9.0E-5,1.0E-4
2089,4.5000000000000004E-4,2.5E-4
2090,4.5000000000000004E-4,2.5E-4
2091,4.5000000000000004E-4,2.5E-4
2092,0.0018000000000000002,0.001
2093,0.0018000000000000002,0.001
2094,0.0018000000000000002,0.001
2095,0.0018000000000000002,0.001
2096,0.0018000000000000002,0.001
2097,0.0018000000000000002,0.001
2098,0.009899999999999999,0.002
2099,0.009899999999999999,0.002
2100,0.009899999999999999,0.002
2101,0.009899999999999999,0.002
2102,0.009899999999999999,0.002
2103,0.009899999999999999,0.002
2104,0.01089,0.0029500000000000004
2105,0.01089,0.0029500000000000004
2106,0.01089,0.0029500000000000004
2107,0.01089,0.0029500000000000004
2108,0.0054,0.0015
2109,0.0054,0.0015
2110,0.0054,0.0015
2111,0.0054,0.0015
2112,0.0054,0.0015
2113,0.009899999999999999,0.002
2114,0.009899999999999999,0.002
2115,0.009899999999999999,0.002
2116,4.5000000000000004E-4,5.0E-4
2117,4.5000000000000004E-4,5.0E-4
2118,0.004410000000000001,5.0E-4
2119,0.004410000000000001,5.0E-4
2120,0.004410000000000001,5.0E-4
2121,0.004410000000000001,5.0E-4
2122,0.004410000000000001,5.0E-4
2123,0.004410000000000001,5.0E-4
2124,0.004410000000000001,5.0E-4
2125,0.004410000000000001,5.0E-4
2126,0.004410000000000001,5.0E-4
2127,0.004410000000000001,5.0E-4
2128,0.004410000000000001,5.0E-4
2129,0.0036000000000000003,0.001
2130,0.0036000000000000003,0.001
2131,0.0036000000000000003,0.001
2132,0.0036000000000000003,0.001
2133,8.099999999999999E-5,2.0E-5
2134,8.099999999999999E-5,2.0E-5
2135,8.099999999999999E-5,2.0E-5
2136,4.5E-5,4.0E-5
2137,4.5E-5,4.0E-5
2138,4.5E-5,4.0E-5
2139,4.5E-5,4.0E-5
2140,4.5E-5,4.0E-5
2141,4.5E-5,4.0E-5
2142,4.5E-5,4.0E-5
2143,4.5E-5,4.0E-5
2144,1.53E-4,1.0E-4
2145,1.53E-4,1.0E-4
2146,4.5000000000000004E-4,2.0E-4
2147,4.5000000000000004E-4,2.0E-4
2148,1.44E-4,1.0E-4
2149,1.44E-4,1.0E-4
2150,1.44E-4,1.0E-4
2151,1.44E-4,1.0E-4
2152,1.44E-4,1.0E-4
2153,1.44E-4,1.0E-4
2154,1.44E-4,1.0E-4
2155,1.44E-4,1.0E-4
2156,1.44E-4,1.0E-4
2157,1.44E-4,1.0E-4
2158,4.5000000000000004E-4,3.0E-4
2159,4.5000000000000004E-4,3.0E-4
2160,4.5000000000000004E-4,3.0E-4
2161,4.5000000000000004E-4,3.0E-4
2162,4.5000000000000004E-4,3.0E-4
2163,4.5000000000000004E-4,3.0E-4
2164,4.5000000000000004E-4,3.0E-4
2165,4.5000000000000004E-4,3.0E-4
2166,4.5000000000000004E-4,3.0E-4
2167,1.8E-4,1.0E-4
2168,1.8E-4,1.0E-4
2169,1.8E-4,1.0E-4
2170,1.8E-4,1.0E-4
2171,1.8E-4,1.0E-4
2172,1.8E-4,1.0E-4
2173,1.8E-4,1.0E-4
2174,1.8E-4,1.0E-4
2175,1.8E-4,1.0E-4
2176,1.8E-4,1.0E-4
2177,1.8E-4,1.0E-4
2178,1.8E-4,1.0E-4
2179,1.8E-4,1.0E-4
2180,1.8E-4,1.0E-4
2181,1.8E-4,1.0E-4
2182,1.8E-4,1.0E-4
2183,4.5E-5,4.0E-5
2184,4.5E-5,4.0E-5
2185,4.5E-5,4.0E-5
2186,4.5E-5,4.0E-5
2187,4.5E-5,4.0E-5
2188,4.5E-5,4.0E-5
2189,9.0E-5,5.0E-5
2190,9.0E-5,5.0E-5
2191,3.6E-5,4.0E-5
2192,3.6E-5,4.0E-5
2193,3.6E-5,4.0E-5
2194,3.6E-5,4.0E-5
2195,3.6E-5,4.0E-5
2196,3.6E-5,4.0E-5
2197,3.6E-5,4.0E-5
2198,3.6E-5,4.0E-5
2199,0.0049499999999999995,0.0023
2200,0.0049499999999999995,0.0023
2201,0.0049499999999999995,0.0023
2202,0.0049499999999999995,0.0023
2203,0.0049499999999999995,0.0021000000000000003
2204,0.0049499999999999995,0.0021000000000000003
2205,0.006210000000000001,0.0019
2206,0.006210000000000001,0.0019
2207,0.006210000000000001,0.0019
2208,0.0056700000000000006,0.0019
2209,0.0056700000000000006,0.0019
2210,0.0049499999999999995,6.500000000000001E-4
2211,0.0049499999999999995,6.500000000000001E-4
2212,0.0049499999999999995,6.500000000000001E-4
2213,0.0049499999999999995,6.500000000000001E-4
2214,0.0049499999999999995,6.500000000000001E-4
2215,0.00549,0.0015
2216,0.00549,0.0015
2217,0.00549,0.0015
2218,0.00549,0.0015
2219,0.00549,0.0015
2220,0.00549,0.0015
2221,0.00549,0.0015
2222,0.00549,0.0015
2223,4.5E-5,4.0E-5
2224,4.5E-5,4.0E-5
2225,4.5E-5,4.0E-5
2226,0.0018000000000000002,0.005
2227,0.0018000000000000002,0.005
2228,0.0018000000000000002,0.005
2229,0.0018000000000000002,0.005
2230,0.0018000000000000002,0.005
2231,0.0018000000000000002,0.005
2232,0.0018000000000000002,0.005
2233,0.0018000000000000002,0.005
2234,0.0018000000000000002,0.005
2235,0.0018000000000000002,0.005
2236,1.8E-5,1.0E-5
2237,1.8E-5,1.0E-5
2238,1.8E-5,1.0E-5
2239,1.8E-5,1.0E-5
2240,0.00182,6.500000000000001E-4
2241,0.00182,6.500000000000001E-4
2242,0.00198,9.000000000000001E-4
2243,0.00198,9.000000000000001E-4
2244,0.00198,9.000000000000001E-4
2245,0.00198,9.000000000000001E-4
2246,0.00198,9.000000000000001E-4
2247,0.00198,9.000000000000001E-4
2248,0.00154,9.000000000000001E-4
2249,0.00198,9.000000000000001E-4
2250,0.00198,9.000000000000001E-4
2251,0.00198,9.000000000000001E-4
2252,0.00198,9.000000000000001E-4
2253,0.00198,9.000000000000001E-4
2254,0.00198,9.000000000000001E-4
2255,0.00133,5.0E-4
2256,0.00133,5.0E-4
2257,0.00133,5.0E-4
2258,0.00133,5.0E-4
2259,1.89E-4,6.0E-5
2260,1.89E-4,6.0E-5
2261,1.89E-4,6.0E-5
2262,1.89E-4,6.0E-5
2263,1.89E-4,6.0E-5
2264,1.89E-4,6.0E-5
2265,1.89E-4,6.0E-5
2266,1.89E-4,6.0E-5
2267,1.89E-4,6.0E-5
2268,2.7E-4,2.0E-4
2269,2.7E-4,2.0E-4
2270,0.00135,0.001
2271,0.00135,0.001
2272,0.00135,0.001
2273,0.00135,0.001
2274,0.00135,0.001
2275,0.00135,0.001
2276,0.00135,0.001
2277,0.00135,0.001
2278,0.00135,0.001
2279,0.0022500000000000003,0.001
2280,0.0022500000000000003,0.001
2281,0.0022500000000000003,0.001
2282,0.0022500000000000003,0.001
2283,0.0022500000000000003,0.001
2284,0.0022500000000000003,0.001
2285,0.0022500000000000003,0.001
2286,0.0022500000000000003,0.001
2287,0.0022500000000000003,0.001
2288,0.0022500000000000003,0.001
2289,0.0022500000000000003,0.001
2290,1.75E-4,1.5E-4
2291,2.2500000000000002E-4,1.5E-4
2292,1.75E-4,1.5E-4
2293,1.75E-4,1.5E-4
2294,1.75E-4,1.5E-4
2295,1.75E-4,1.5E-4
2296,2.2500000000000002E-4,1.5E-4
2297,2.2500000000000002E-4,1.5E-4
2298,4.5000000000000004E-4,2.3E-4
2299,4.5000000000000004E-4,2.3E-4
2300,4.5000000000000004E-4,2.3E-4
2301,4.5000000000000004E-4,2.3E-4
2302,4.5000000000000004E-4,2.3E-4
2303,4.5000000000000004E-4,2.3E-4
2304,4.5000000000000004E-4,2.3E-4
2305,4.5000000000000004E-4,2.3E-4
2306,4.5000000000000004E-4,2.3E-4
2307,4.5000000000000004E-4,2.3E-4
2308,4.5000000000000004E-4,2.3E-4
2309,4.5000000000000004E-4,2.3E-4
2310,4.5000000000000004E-4,2.3E-4
2311,1.8E-4,1.5E-4
2312,1.8E-4,1.5E-4
2313,1.8E-4,1.5E-4
2314,0.0017499999999999998,7.5E-4
2315,0.0017499999999999998,7.5E-4
2316,0.0017499999999999998,7.5E-4
2317,0.0017499999999999998,7.5E-4
2318,0.0014,7.5E-4
2319,0.0014,7.5E-4
2320,9.0E-5,5.0E-5
2321,9.0E-5,5.0E-5
2322,9.0E-5,5.0E-5
2323,1.8E-4,1.0E-4
2324,1.8E-4,1.0E-4
